Id_Show,Tipo,Titulo,Director,Actores,Lanzamiento,Clasificacion,Duracion,Genero,Plataforma
s7770,TV Show,Power Rangers Ninja Storm,Sin Datos,"Pua Magasiva, Sally Martin, Glenn McMillan, Adam Tuominen, Jorgito Vargas Jr., Jason Chan, Katrina Browne, Katrina Devine, Grant McFarland, Peter Rowley, Megan Nicol, Bruce Hopkins",2003,TV-Y7,1 Season,Kids' TV,Netflix
s7771,TV Show,Power Rangers Operation Overdrive,Sin Datos,"James Maclurcan, Caitlin Murphy, Samuell Benta, Rhoda Montemayor, Gareth Yuen, Dwayne Cameron, Rod Lousich, David Weatherley, Kelson Henderson, Gerald Urquhart, Ria Vandervis, Mark Ferguson",2007,TV-Y7,1 Season,Kids' TV,Netflix
s7772,TV Show,Power Rangers RPM,Sin Datos,"Eka Darville, Ari Boyland, Rose McIver, Milo Cawthorne, Daniel Ewing, Mike Ginn, Li Ming Hu, Olivia Tennet, James Gaylyn, Adelaide Kane, Andrew Laing, Charlie McDermott, Mark Mitchinson",2009,TV-Y7,1 Season,Kids' TV,Netflix
s7773,TV Show,Power Rangers S.P.D.,Sin Datos,"Brandon Jay McLaren, Chris Violette, Matt Austin, Monica May, Alycia Purrott, John Tui, Rene Naufahu, Michelle Langstone, Barnie Duncan, Kelson Henderson, Jim McLarty, Olivia James-Baird, Josephine Davison, Derek Judge, James Gaylyn",2005,TV-Y7,1 Season,Kids' TV,Netflix
s7774,TV Show,Power Rangers Samurai,Sin Datos,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu, Jeff Szusterman, Felix Ryan, Paul Schrier",2011,TV-Y7,1 Season,Kids' TV,Netflix
s7775,Movie,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",Sin Datos,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier",2011,TV-Y7,24 min,Movies,Netflix
s7776,Movie,Power Rangers Samurai: Clash of the Red Rangers,Sin Datos,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu",2011,TV-Y7,46 min,Children & Family Movies,Netflix
s7777,Movie,Power Rangers Samurai: Party Monsters (Halloween Special),Sin Datos,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Ricardo Medina Jr.",2011,TV-Y7,24 min,Movies,Netflix
s7778,TV Show,Power Rangers Super Megaforce,Sin Datos,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Geoff Dolan, Shailesh Prajapati, Ian Harcourt, Estevez Gillespie, Jason Hood",2014,TV-Y7,1 Season,Kids' TV,Netflix
s7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto","Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Cameron Jebo, Shailesh Prajapati, Ian Harcourt",2014,TV-Y7,55 min,Movies,Netflix
s7780,TV Show,Power Rangers Super Samurai,Sin Datos,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Jeff Szusterman, Kate Elliott, Ricardo Medina Jr., Derek Judge, Stig Alred",2012,TV-Y7,1 Season,Kids' TV,Netflix
s7781,Movie,Power Rangers Super Samurai: Stuck on Christmas,Sin Datos,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",2012,TV-Y7,24 min,"Children & Family Movies, Sci-Fi & Fantasy",Netflix
s7782,Movie,Power Rangers Super Samurai: Trickster Treat,Sin Datos,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",2012,TV-Y7,23 min,Movies,Netflix
s7783,TV Show,Power Rangers Time Force,Sin Datos,"Jason Faunt, Erin Cahill, Kevin Kleinberg, Deborah Estelle Phillips, Michael Copon, Daniel Southworth, Vernon Wells, Kate Sheldon, Edward Lawrence Albert, Brianne Siddall, Terence J. Rotolo, Eddie Frierson",2001,TV-Y7,1 Season,Kids' TV,Netflix
s7784,TV Show,Power Rangers Turbo,Sin Datos,"Johnny Yong Bosch, Nakia Burrise, Blake Foster, Jason David Frank, Catherine Sutherland, Carol Hoyt, Jason Narvy, Paul Schrier, Gregg Bullock, Hilary Shepard, Tracy Lynn Cruz, Patricia Ja Lee, Roger Velasco, Selwyn Ward, Donene Kistler",1997,TV-Y7,1 Season,Kids' TV,Netflix
s7785,TV Show,Power Rangers Wild Force,Sin Datos,"Ricardo Medina Jr., Alyson Kiperman, Phillip Jeanmarie, Jessica Rey, Jack Guzman, Phillip Andrew, Ann Marie Crouch, Ilia Volok, Sin Wong, Danny Wayne, Terence J. Rotolo",2002,TV-Y7,1 Season,Kids' TV,Netflix
s7786,TV Show,Power Rangers Zeo,Sin Datos,"Catherine Sutherland, Nakia Burrise, Steve Cardenas, Johnny Yong Bosch, Jason David Frank, David Yost, Austin St. John, Paul Schrier, Jason Narvy, Namihei Koshige, Danny Wayne, Akira Madden, David Stenstrom, Tadahiro Nakamura, Kerrigan Mahan",1996,TV-Y7,1 Season,Kids' TV,Netflix
s7787,TV Show,Power Rangers: Megaforce,Sin Datos,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",2013,TV-Y7,1 Season,Kids' TV,Netflix
s7788,Movie,Power Rangers: Megaforce: Raising Spirits,Sin Datos,"Andrew M. Gray, John Mark Loudermilk, Ciara Hanna, Azim Rizk, Christina Masterson, Shailesh Prajapati, Ian Harcourt",2013,TV-Y7,24 min,Children & Family Movies,Netflix
s7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",2013,TV-Y7,24 min,Children & Family Movies,Netflix
s7790,Movie,Prague,Ashish R. Shukla,"Chandan Roy Sanyal, Elena Kazan, Kumar Mayank, Sonia Bindra, Arfi Lamba",2013,TV-MA,106 min,"Dramas, Independent Movies, International Movies",Netflix
s7791,Movie,Prelude to War,Frank Capra,Sin Datos,1942,TV-14,52 min,"Classic Movies, Documentaries",Netflix
s7792,Movie,Premachi Goshta,Satish Rajwade,"Atul Kulkarni, Sagarika Ghatge, Rohini Hattangadi, Sulekha Talvalkar, Meera Welankar, Satish Rajwade",2013,TV-14,127 min,"International Movies, Romantic Movies",Netflix
s7793,Movie,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",Chris Bell,2015,NR,86 min,Documentaries,Netflix
s7794,Movie,Primal Fear,Gregory Hoblit,"Richard Gere, Edward Norton, Laura Linney, John Mahoney, Alfre Woodard, Frances McDormand, Terry O'Quinn, Andre Braugher, Steven Bauer, Joe Spano, Kenneth Tigar, Tony Plana, Maura Tierney, Stanley Anderson",1996,R,131 min,"Dramas, Thrillers",Netflix
s7795,Movie,Prince Charming,Wong Jing,"Kenny Bee, Cherie Chung, Chan Pak-cheung, Rosamund Kwan, Maggie Cheung",1984,TV-14,93 min,"Comedies, International Movies, Romantic Movies",Netflix
s7796,TV Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,Sin Datos,2017,TV-Y,1 Season,"Kids' TV, TV Comedies",Netflix
s7797,Movie,Princess Cyd,Stephen Cone,"Tyler Ross, Rebecca Spence, James Vincent Meredith",2017,TV-MA,97 min,"Dramas, Independent Movies, LGBTQ Movies",Netflix
s7798,Movie,Professor Mack,Christopher Nolen,"Lisa Wu, Timon Kyle Durrett, Robert Christopher Riley, Erica Hubbard, Amin Joseph, Christopher Nolen, Larry Biela, Jackie Christie, Katharin 'Ladie K' Mraz, Simeon Henderson",2018,TV-MA,84 min,"Comedies, Romantic Movies",Netflix
s7799,TV Show,Prohibition: A Film by Ken Burns and Lynn Novick,Sin Datos,Peter Coyote,2011,TV-PG,1 Season,"Crime TV Shows, Docuseries",Netflix
s7800,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,Ben Ferencz,2019,TV-MA,83 min,Documentaries,Netflix
s7801,TV Show,Psiconautas,Sin Datos,"Guillermo Toledo, Gabriel Goity, Florencia Peña, Julieta Zylberberg, Martín Piroyansky, Luis Ziembrowski, Verónica Llinás, Emilio Disi",2016,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix
s7802,Movie,Pukar,Rajkumar Santoshi,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Danny Denzongpa, Om Puri, Kulbhushan Kharbanda, Farida Jalal, Shivaji Satham",2000,TV-14,165 min,"Action & Adventure, Dramas, International Movies",Netflix
s7803,Movie,Pulp Fiction,Quentin Tarantino,"John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, Amanda Plummer, Maria de Medeiros, Ving Rhames, Eric Stoltz, Rosanna Arquette, Christopher Walken, Bruce Willis",1994,R,154 min,"Classic Movies, Cult Movies, Dramas",Netflix
s7804,Movie,Punjab 1984,Anurag Singh,"Diljit Dosanjh, Kiron Kher, Sonam Bajwa, Pavan Malhotra, Rana Ranbir, Vishwas Kini, Manav Vij, Vansh Bhardwaj",2014,TV-14,158 min,"Dramas, International Movies",Netflix
s7805,Movie,Pusher,Luis Prieto,"Richard Coyle, Bronson Webb, Agyness Deyn, Mem Ferda, Zlatko Buric, Paul Kaye, Bill Thomas, Neil Maskell, Daisy Lewis",2012,R,89 min,Action & Adventure,Netflix
s7806,Movie,Pyaar Ka Punchnama,Luv Ranjan,"Kartik Aaryan, Divyendu Sharma, Raayo S. Bakhirta, Nushrat Bharucha, Sonalli Sehgall, Ishita Raj",2011,TV-14,149 min,"Comedies, Dramas, International Movies",Netflix
s7807,TV Show,Pyaar Tune Kya Kiya,Sin Datos,"Meiyang Chang, Surbhi Jyoti",2014,TV-14,3 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix
s7808,Movie,Q Ball,Michael Tolajian,Sin Datos,2019,TV-MA,96 min,"Documentaries, Sports Movies",Netflix
s7809,TV Show,Qué pena tu serie,Sin Datos,"Ariel Levy, Andrea Velasco, Lucy Cominetti, Ignacia Allamand, Paz Bascuñán, Claudia Celedón, Nicolás Martínez",2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix
s7810,Movie,Quantum of Solace,Marc Forster,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman",2008,PG-13,106 min,Action & Adventure,Netflix
s7811,TV Show,Queen of No Marriage,Sin Datos,"Ethan Juan, Cheryl Yang, Harry Chang, Sylvia Yang, James Wen, Patrick Lee",2009,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix
s7812,Movie,Queen of the Desert,Werner Herzog,"Nicole Kidman, James Franco, Damian Lewis, Jay Abdo, Robert Pattinson, Jenny Agutter, David Calder, Christopher Fulford, Nick Waring, Holly Earl, Sophie Linfield",2015,PG-13,128 min,Dramas,Netflix
s7813,TV Show,Queens of Comedy,Sin Datos,Sin Datos,2017,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Netflix
s7814,TV Show,Queens vs. Kings,Sin Datos,"Varun Thakur, Anu Menon, Rahul Subramanian, Siddharth Dudeja, Supriya Joshi, Utsav Chakraborty, Saadiya Ali, Kavya Bector, Kumar Varun",2018,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix
s7815,Movie,R.L. Stine's Mostly Ghostly,Richard Correll,"Madison Pettis, Sterling Beaumon, Luke Benward, Brian Stepanek, David DeLuise, Kim Rhodes, Adam Hicks, Ali Lohan, Sabrina Bryan, Rachel Winfree, Diego Acuña",2008,PG,98 min,"Children & Family Movies, Comedies",Netflix
s7816,TV Show,Rab Se Sohna Isshq,Sin Datos,"Ekta Kaul, Ashish Sharma, Kanan Malhotra, Sukirti Kandpal",2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix
s7817,Movie,Race to Witch Mountain,Andy Fickman,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Christine Lakin, Tom Woodruff Jr., John Kassir, Garry Marshall, John Duff, Ted Hartley, Dave Engfer, Bob Clendenin, Shengyi Huang, Robert Torti, Kim Richards, Brandon Miller, Paul Darnell, Omar Dorsey, Dennis Hayden, Suzanne Krull, Steve Rosenbaum, Andrew Shaifer, Bryan Fogel, Bob Koherr, Sam Wolfson, Beth Kennedy, Corri English, Jonathan Slavin, Kevin Christy, Meredith Salenger",2009,PG,99 min,Children & Family Movies,Netflix
s7818,Movie,Rachel Getting Married,Jonathan Demme,"Anne Hathaway, Rosemarie DeWitt, Debra Winger, Bill Irwin, Tunde Adebimpe, Mather Zickel, Anna Deavere Smith, Anisa George, Robyn Hitchcock, Sister Carol East, Sebastian Stan",2008,R,113 min,"Dramas, Independent Movies",Netflix
s7819,Movie,Radical: the Controversial Saga of Dada Figueiredo,Raphael Erichsen,Sin Datos,2013,TV-MA,71 min,"Documentaries, International Movies, Sports Movies",Netflix
s7820,Movie,Radiopetti,Hari Viswanath,"Lakshmanan, TVV Ramanujam, Shobana, Nivas Adithan, Indhumathi, Baby Maya, Master Rohan",2015,TV-PG,83 min,"Dramas, International Movies",Netflix
s7821,Movie,Raging Bull,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono",1980,R,129 min,"Classic Movies, Dramas, Sports Movies",Netflix
s7822,Movie,Rahasya,Manish Gupta,"Kay Kay Menon, Ashish Vidyarthi, Tisca Chopra, Mita Vashisht, Bikramjeet Kanwarpal, Ashwini Kalsekar, Kunal Sharma, Nimai Bali",2015,TV-14,117 min,"Dramas, International Movies",Netflix
s7823,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,"Jeremy Coon, Tim Skousen",Sin Datos,2015,NR,93 min,Documentaries,Netflix
s7824,Movie,Railroad Tigers,Ding Sheng,"Jackie Chan, Zitao Huang, Jaycee Chan, Wang Kai, Hiroyuki Ikeuchi, Sang Ping, Alan Ng, Xu Fan, Darren Wang",2016,TV-14,124 min,"Action & Adventure, Comedies, International Movies",Netflix
s7825,Movie,Raja Hindustani,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever, Navneet Nishan, Veeru Krishnan, Kunal Khemu, Pramod Moutho, Mohnish Bahl",1996,TV-14,177 min,"Dramas, International Movies, Romantic Movies",Netflix
s7826,Movie,Rajnigandha,Basu Chatterjee,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Ranjita Thakur, Veena Gaud, Manju Maini",1974,TV-PG,104 min,"Comedies, Dramas, Independent Movies",Netflix
s7827,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore","John C. Reilly, Sarah Silverman, Taraji P. Henson, Gal Gadot, Jack McBrayer, Jane Lynch, Alan Tudyk, Ed O'Neill, Susan Lucci, Jason Lee, Idina Menzel, Anika Noni Rose, Judy Reyes, Grant Show, Ana Ortiz, Ming-Na Wen, Rebecca Wisocky, Paige O'Hara, Linda Larkin, Mariana Klaveno, Daria Ramirez, Tom Irwin, Edy Ganem, Irene Bedard, Jodi Benson, Anthony Daniels",2018,PG,113 min,"Children & Family Movies, Comedies",Netflix
s7828,Movie,Ram Teri Ganga Maili,Raj Kapoor,"Mandakini, Rajiv Kapoor, Divya Rana, Saeed Jaffrey, Kulbhushan Kharbanda, Raza Murad, Sushma Seth, Trilok Kapoor",1985,TV-14,178 min,"Classic Movies, Dramas, International Movies",Netflix
s7829,TV Show,Ramayan,Sin Datos,"Gagan Malik, Neha Sargam, Neil Bhatt",2012,TV-14,1 Season,"International TV Shows, TV Dramas",Netflix
s7830,Movie,Ramen Shop,Eric Khoo,"Takumi Saitoh, Seiko Matsuda, Mark Lee, Jeanette Aw, Tsuyoshi Ihara, Tetsuya Bessho, Beatrice Chien",2018,TV-PG,90 min,"Dramas, International Movies",Netflix
s7831,Movie,Ramji Londonwaley,Sanjay Dayma,"Madhavan, Samita Bangargi, Harsh Chhaya, Rajendranath Zutshi, Shikha Shalu Varma, Satish Shah, Akhilendra Mishra",2005,TV-14,154 min,"Comedies, Dramas, International Movies",Netflix
s7832,Movie,Rampant,Kim Sung-hoon,"Hyun Bin, Jang Dong-gun, Jo Woo-jin, Jeong Man-sik, Lee Sun-bin, Kim Eui-sung, Cho Dal-hwan, Seo Ji-hye, Kim Tae-woo, Kim Joo-hyuk",2018,TV-MA,122 min,"Action & Adventure, Horror Movies, International Movies",Netflix
s7833,Movie,Ranbhool,Girish Joshi,"Subodh Bhave, Mohan Joshi, Vinay Apte, Uday Tikekar, Tejaswini Pandit, Saii Ranade, Daksha Mahendra, Gargi Datar",2010,TV-MA,115 min,"Horror Movies, International Movies, Thrillers",Netflix
s7834,Movie,Rangreza,Amir Mohiuddin,"Urwa Hocane, Bilal Ashraf, Gohar Rasheed, Saleem Mairaj, Ghana Ali, Shahid Naqvi",2017,TV-14,126 min,"Dramas, International Movies, Music & Musicals",Netflix
s7835,Movie,Rats,Morgan Spurlock,Sin Datos,2016,NR,88 min,Documentaries,Netflix
s7836,TV Show,Razia Sultan,Sin Datos,"Pankhuri Awasthy, Saurabh Pandey, Rohit Purohit, Sooraj Tapar, Mohit Abrol, Seema Kapoor",2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix
s7837,Movie,Reaction,Husam El-Gohari,"Mahmoud Abdel Moghny, Amr Youssef, Horeya Farghaly, Mahmoud El Gendy, Entessar, Donia El Masry, Sabry Abdel Moniem, Raouf Mustafa, Alaa Zenhom",2011,TV-14,99 min,"Dramas, International Movies",Netflix
s7838,Movie,Ready,Anees Bazmee,"Salman Khan, Asin, Paresh Rawal, Mahesh Manjrekar, Anuradha Patel, Manoj Pahwa, Manoj Joshi, Puneet Issar, Sharat Saxena, Akhilendra Mishra, Zarine Khan, Arya Babbar",2011,TV-PG,144 min,"Comedies, International Movies, Romantic Movies",Netflix
s7839,TV Show,Reality of Dream,Sin Datos,"Sean Jindachot, Jintanutda Lummakanon, Charebelle Lanlalin, Aon Korakot Tunkaew, Attaporn Teemakorn, Rath Rattasin Nalintanapat, Ak Akarat, Geng Wayo Assawarungruang, Pemy Peramin Thabkaew",2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix
s7840,Movie,Rebel Without a Cause,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran, Corey Allen, William Hopper, Rochelle Hudson, Dennis Hopper, Edward Platt",1955,PG-13,111 min,"Classic Movies, Dramas",Netflix
s7841,TV Show,Rebelde,Sin Datos,"Anahí, Dulce María, Alfonso Herrera, Christopher Von Uckermann, Maite Perroni, Christian Chávez, Juan Ferrara, Ninel Conde, Leticia Perdigón, Enrique Rocha",2004,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix
s7842,Movie,Recall,Michael James Regan,"Michael James Regan, Tommy James Murphy, Louis Di Bianco, Stefano DiMatteo, Juan Carlos Velis, Katriina Isberg, Danny Bruzzi, Eugene Clark, Ronnie Rowe Jr., Brendee Green, A.C. Peterson",2018,TV-MA,73 min,Dramas,Netflix
s7843,TV Show,Rectify,Sin Datos,"Aden Young, Abigail Spencer, J. Smith-Cameron, Clayne Crawford, Luke Kirby, Adelaide Clemens, Jake Austin Walker, Jayson Warner Smith, Bruce McKinnon, J.D. Evermore, Michael O'Neill, Sean Bridgers, Johnny Ray Gill, Sharon Conley, Michael Vartan",2016,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix
s7844,Movie,Red Christmas,Craig Anderson,"Dee Wallace, Geoff Morrell, Sarah Bishop, Janis McGavin, David Collins, Bjorn Stewart, Gerard O'Dwyer, Deelia Meriel, Sam Campbell, Anthony Jensen, Robert Anderson",2016,TV-MA,81 min,Horror Movies,Netflix
s7845,Movie,Red Dawn,John Milius,"Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen, Darren Dalton, Jennifer Grey, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton",1984,PG-13,114 min,"Action & Adventure, Cult Movies",Netflix
s7846,Movie,Red Oleanders Raktokarobi,Amitava Bhattacharya,"Shantilal Mukherjee, Mumtaz Sorcar, Rahul, Koushik Sen, Rajesh Sharma, Debdut Ghosh, Anindya Banerjee, Amitabha Bhattacharjee, Usashi Chakraborty, Dipankar Dey",2017,TV-14,112 min,"Dramas, International Movies",Netflix
s7847,Movie,Red Trees,Marina Willer,Tim Piggott-Smith,2017,TV-PG,80 min,"Documentaries, International Movies",Netflix
s7848,TV Show,Red vs. Blue,Sin Datos,"Burnie Burns, Jason Saldaña, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner",2015,NR,13 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy",Netflix
s7849,Movie,Refugee,"Clementine Malpas, Leslie Knott","Cate Blanchett, Lynsey Addario, Omar Victor Diop, Graciela Iturbide, Martin Schoeller, Tom Stoddart",2016,TV-PG,24 min,Documentaries,Netflix
s7850,Movie,Regatta,Mohamed Samy,"Amr Saad, Ilham Shaheen, Rania Yousef",2015,TV-MA,100 min,"Action & Adventure, Dramas, International Movies",Netflix
s7851,TV Show,Reggie Yates Outside Man,Sin Datos,Reggie Yates,2017,TV-MA,2 Seasons,"British TV Shows, Docuseries, International TV Shows",Netflix
s7852,Movie,Reincarnated,Andy Capper,"Snoop Dogg, Dr. Dre, Bunny Wailer",2012,R,96 min,"Documentaries, Music & Musicals",Netflix
s7853,Movie,Rembat,Shamyl Othman,"Shaheizy Sam, Aniu, Zizan Razak, Zara Zya, Arja Lee",2015,TV-PG,88 min,"Action & Adventure, Comedies, International Movies",Netflix
s7854,Movie,Remember,Atom Egoyan,"Christopher Plummer, Bruno Ganz, Jürgen Prochnow, Heinz Lieven, Henry Czerny, Dean Norris, Martin Landau",2015,R,95 min,"Action & Adventure, Dramas",Netflix
s7855,Movie,Remember Me,Allen Coulter,"Robert Pattinson, Emilie de Ravin, Chris Cooper, Lena Olin, Pierce Brosnan, Tate Ellington, Ruby Jerins, Gregory Jbara, Meghan Markle",2010,PG-13,112 min,"Dramas, Romantic Movies",Netflix
s7856,Movie,Rememory,Mark Palansky,"Peter Dinklage, Julia Ormond, Martin Donovan, Anton Yelchin, Henry Ian Cusick, Evelyne Brochu, Matt Ellis, Colin Lawrence, Chad Krowchuk, Gracyn Shinyei",2017,PG-13,112 min,"Dramas, Sci-Fi & Fantasy",Netflix
s7857,TV Show,Republic of Doyle,Sin Datos,"Allan Hawco, Krystin Pellerin, Marthe Bernard, Mark O'Brien, Sean McGinley, Lynda Boyd, Bob Cole, Steve O'Connell, Sean Panting, Rachel Wilson",2014,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",Netflix
s7858,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts, Sergio Peris-Mencheta, Spencer Locke, Boris Kodjoe, Wentworth Miller",2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",Netflix
